subid,gender,age,language,trial.num,context.condition,item,trial.type,response,coding,color
p229,M,45,english,10,2,cookies,item,two cookies,noun,0
p229,M,45,english,11,1,balloons,item,two balloons ,noun,0
p229,M,45,english,12,2,ice cream cones,nothing,grey shoes,color,1
p229,M,45,english,13,2,fish,nothing,black shoes,color,1
p229,M,45,english,14,1,scissors,nothing,brown hair,color,1
p229,M,45,english,15,2,umbrellas,nothing,short hair,body,0
p229,M,45,english,16,1,buckets,item,two buckets,noun,0
p229,M,45,english,17,3,guitars,nothing,short hair,body,0
p229,M,45,english,18,1,mittens,nothing,brown hair,color,1
p229,M,45,english,19,1,cats,item,two cats,noun,0
p229,M,45,english,20,0,bananas,nothing,blonde hair,color,1
p229,M,45,english,21,3,cars,item,two cars,noun,0
p229,M,45,english,22,0,dogs,nothing,blue shorts,color,1
p229,M,45,english,23,3,apples,nothing,blonde hair,color,1
p229,M,45,english,24,3,phones,nothing,black shoes,color,1
p229,M,45,english,25,2,shovels,item,two shovels,noun,0
p229,M,45,english,26,3,bows,item,black shoes,color,1
p229,M,45,english,27,0,daisies,nothing,short hair,body,0
p229,M,45,english,28,0,flowers,item,two flowers,noun,0
p229,M,45,english,29,1,lollipops,nothing,short hair,body,0
p229,M,45,english,30,2,crayons,item,two crayons ,noun,0
p229,M,45,english,31,0,forks,item,two forks,noun,0
p229,M,45,english,32,0,pencils,item,two pencils,noun,0
p23,M,55,english,1,2,cakes,item,on a purple shirt,color,1
p23,M,55,english,2,3,apples,nothing,no apples,no,0
p23,M,55,english,3,0,dogs,nothing,a green shirt,color,1
p23,M,55,english,4,3,flowers,item,orange band,color,1
p23,M,55,english,5,3,phones,nothing,no mobile phone,no,0
p23,M,55,english,6,2,cars,item,a green shirt,color,1
p23,M,55,english,7,0,cats,item,two cats,noun,0
p23,M,55,english,8,1,balloons,item,a green shirt,color,1
p23,M,55,english,9,2,shovels,item,a yellow shirt,color,1
p23,M,55,english,10,0,bananas,nothing,a red shirt,color,1
p23,M,55,english,11,2,rainboots,nothing,a green dress,color,1
p23,M,55,english,12,3,cookies,nothing,yellow shirt,color,1
p23,M,55,english,13,3,lollipops,item,a blue shirt,color,1
p23,M,55,english,14,1,buckets,item,a red shirt,color,1
p23,M,55,english,15,0,keys,item,two keys,noun,0
p23,M,55,english,16,1,presents,nothing,a yellow shirt,color,1
p23,M,55,english,17,1,fish,item,a light blue shirt,color,1
p23,M,55,english,18,0,mittens,nothing,a purple dress,color,1
p23,M,55,english,19,1,donuts,nothing,a purple dress,color,1
p23,M,55,english,20,2,pencils,nothing,a brown shirt,color,1
p23,M,55,english,21,1,umbrellas,nothing,a red shirtr,color,1
p23,M,55,english,22,1,kites,nothing,yellow hair,color,1
p23,M,55,english,23,0,carrots,item,two carrots ,noun,0
p23,M,55,english,24,2,purses,nothing,lavender shirt,color,1
p23,M,55,english,25,1,guitars,item,a green shirt,color,1
p23,M,55,english,26,0,scissors,nothing,a green shirt,color,1
p23,M,55,english,27,2,forks,item,a blue shirtr,color,1
p23,M,55,english,28,3,plants,item,a blue shirt,color,1
p23,M,55,english,29,0,ice cream cones,item,ice cream cones,noun,0
p23,M,55,english,30,3,bows,item,a yellow dress,color,1
p23,M,55,english,31,2,daisies,nothing,an orange shirt,color,1
p23,M,55,english,32,3,crayons,nothing,a red shirt,color,1
p230,F,45,English,1,0,pencils,item,two pencils,noun,0
p230,F,45,English,2,0,carrots,nothing,a red shirt,color,1
p230,F,45,English,3,1,mittens,item,blue mittens and brown hair,noun,1
p230,F,45,English,4,2,forks,nothing,a blue shirt,color,1
p230,F,45,English,5,1,rainboots,nothing,a light green dress,color,1
p230,F,45,English,6,1,presents,item,a yellow shirt,color,1
p230,F,45,English,7,0,crayons,item,two crayons,noun,0
p230,F,45,English,8,3,cars,nothing,a green shirt,color,1
p230,F,45,English,9,0,lollipops,nothing,a blue shirt,color,1
p230,F,45,English,10,0,kites,nothing,blond hair,color,1
p230,F,45,English,11,1,keys,item,an orange shirt,color,1
p230,F,45,English,12,3,balloons,item,ballons and a green shirt,noun,1
p230,F,45,English,13,2,bows,nothing,a yellow dress,color,1
p230,F,45,English,14,1,flowers,nothing,an orange shirt,color,1
p230,F,45,English,15,3,donuts,item,a pink shirt,color,1
p230,F,45,English,16,2,shovels,item,a yellow shirt,color,1
p230,F,45,English,17,3,buckets,nothing,a pink dress and brown hair,color,1
p230,F,45,English,18,0,purses,nothing,blond hair and a blue shirt,color,1
p230,F,45,English,19,1,bananas,item,a red shirt,color,1
p230,F,45,English,20,1,dogs,nothing,a green shirt,color,1
p230,F,45,English,21,2,guitars,nothing,a green shirt,color,1
p230,F,45,English,22,0,daisies,item,flowers,noun,0
p230,F,45,English,23,2,fish,item,fish and a a light blue shirt,noun,1
p230,F,45,English,24,3,ice cream cones,nothing,an orange shirt,color,1
p230,F,45,English,25,3,plants,item,orange hair,color,1
p230,F,45,English,26,3,phones,nothing,a red shirt and brown hair,color,1
p230,F,45,English,27,0,cakes,item,cakes,noun,0
p230,F,45,English,28,2,cookies,item,a yellow shirt,color,1
p230,F,45,English,29,1,apples,nothing,a blue shirt,color,1
p230,F,45,English,30,2,umbrellas,item,a red shirt,color,1
p230,F,45,English,31,2,scissors,nothing,a green shirt,color,1
p230,F,45,English,32,3,cats,item,a green dress,color,1
p231,M,45,English,1,0,keys,nothing,an orange shirt,color,1
p231,M,45,English,2,2,phones,nothing,light brown hair,color,1
p231,M,45,English,3,0,ice cream cones,item,two ice cream cones,noun,0
p231,M,45,English,4,1,pencils,nothing,a red shirt,color,1
p231,M,45,English,5,2,forks,nothing,black hair,color,1
p231,M,45,English,6,3,mittens,item,a purple dress,color,1
p231,M,45,English,7,2,plants,nothing,a blue shirt,color,1
p231,M,45,English,8,3,cars,item,a green shirt,color,1
p231,M,45,English,9,1,apples,item,a blue shirt,color,1
p231,M,45,English,10,1,rainboots,item,dark brown hair,color,1
p231,M,45,English,11,2,carrots,nothing,a red shirt,color,1
p231,M,45,English,12,3,shovels,nothing,no shovels,no,0
p231,M,45,English,13,0,bows,nothing,a yellow dress,color,1
p231,M,45,English,14,0,balloons,item,two balloons,noun,0
p231,M,45,English,15,0,cakes,item,two birthday cakes,noun,0
p231,M,45,English,16,3,cats,nothing,a blue dress,color,1
p231,M,45,English,17,3,guitars,item,a green shirt,color,1
p231,M,45,English,18,2,cookies,item,a yellow shirt,color,1
p231,M,45,English,19,2,lollipops,item,a blue shirt,color,1
p231,M,45,English,20,3,kites,item,blond hair,color,1
p231,M,45,English,21,1,buckets,nothing,a purple dress,color,1
p231,M,45,English,22,3,dogs,nothing,a green shirt,color,1
p231,M,45,English,23,2,purses,item,blond hair,color,1
p231,M,45,English,24,3,crayons,nothing,a red shirt,color,1
p231,M,45,English,25,0,fish,nothing,a sky blue shirt,color,1
p231,M,45,English,26,1,presents,nothing,a yellow shirt,color,1
p231,M,45,English,27,1,bananas,item,a red shirt,color,1
p231,M,45,English,28,0,umbrellas,nothing,a red shirt,color,1
p231,M,45,English,29,2,daisies,item,an orange shirt,color,1
p231,M,45,English,30,1,donuts,item,a purple shirt,color,1
p231,M,45,English,31,1,scissors,nothing,a green shirt,color,1
p231,M,45,English,32,0,flowers,item,two flowers,noun,0
p232,M,35,English,1,1,apples,item,2 apples,noun,0
p232,M,35,English,2,1,cats,nothing,a green dress,color,1
p232,M,35,English,3,1,fish,item,black shoes,color,1
p232,M,35,English,4,3,buckets,item,buckets of water,noun,0
p232,M,35,English,5,0,shovels,item,2 shovels,noun,0
p232,M,35,English,6,3,cookies,item,a plate of cookies,noun,0
p232,M,35,English,7,1,crayons,nothing,a red shirt,color,1
p232,M,35,English,8,0,umbrellas,nothing,a friendly smile,body,0
p232,M,35,English,9,3,rainboots,item,brown hair,color,1
p232,M,35,English,10,3,cars,nothing,nothing to play with,nothing,0
p232,M,35,English,11,3,forks,nothing,a blue shirt,color,1
p232,M,35,English,12,2,daisies,nothing,good feeling,other,0
p232,M,35,English,13,1,pencils,nothing,good looks,other,0
p232,M,35,English,14,2,mittens,item,blue mittens,noun,1
p232,M,35,English,15,2,ice cream cones,nothing,a good name,other,0
p232,M,35,English,16,3,bows,nothing,no bow ties in hair,no,0
p232,M,35,English,17,0,purses,item,2 purses,noun,0
p232,M,35,English,18,2,guitars,nothing,a green shirt,color,1
p232,M,35,English,19,0,carrots,item,2 carrots,noun,0
p232,M,35,English,20,0,keys,item,a set of keys,noun,0
p232,M,35,English,21,0,presents,nothing,nothing in hand,nothing,0
p232,M,35,English,22,2,cakes,item,2 cakes,noun,0
p232,M,35,English,23,1,scissors,item,2 scissors ,noun,0
p232,M,35,English,24,0,donuts,nothing,a purple shirt,color,1
p232,M,35,English,25,3,flowers,item,2 flowers,noun,0
p232,M,35,English,26,2,plants,nothing,a blue shirt,color,1
p232,M,35,English,27,2,phones,item,2 cell phones,noun,0
p232,M,35,English,28,1,kites,item,2 kites,noun,0
p232,M,35,English,29,2,lollipops,item,a lollipop ,noun,0
p232,M,35,English,30,3,bananas,nothing,a red shirt,color,1
p232,M,35,English,31,0,dogs,nothing,a green shirt,color,1
p232,M,35,English,32,1,balloons,nothing,a green shirt,color,1
p233,M,25,English,1,1,cats,nothing,no cats,no,0
p233,M,25,English,2,0,donuts,nothing,a purple shirt,color,1
p233,M,25,English,3,1,guitars,nothing,a green shirt,color,1
p233,M,25,English,4,1,plants,item,a blue shirt,color,1
p233,M,25,English,5,0,shovels,nothing,a yellow shirt,color,1
p233,M,25,English,6,3,bananas,nothing,blond hair,color,1
p233,M,25,English,7,2,kites,item,blond hair,color,1
p233,M,25,English,8,2,phones,item,a red shirt,color,1
p233,M,25,English,9,0,bows,item,ribbons,noun,0
p233,M,25,English,10,1,mittens,nothing,a purple shirt,color,1
p233,M,25,English,11,0,daisies,nothing,an orange shirt,color,1
p233,M,25,English,12,3,forks,nothing,no forks,no,0
p233,M,25,English,13,0,apples,item,2 apples,noun,0
p233,M,25,English,14,3,cookies,nothing,no cookies,no,0
p233,M,25,English,15,2,balloons,item,a green shirt,color,1
p233,M,25,English,16,1,ice cream cones,item,an orange shirt,color,1
p233,M,25,English,17,1,buckets,nothing,a pink shirt,color,1
p233,M,25,English,18,0,cars,nothing,a green shirt,color,1
p233,M,25,English,19,2,dogs,nothing,a green shirt,color,1
p233,M,25,English,20,3,carrots,item,a red shirt,color,1
p233,M,25,English,21,0,crayons,item,2 crayons,noun,0
p233,M,25,English,22,2,keys,nothing,an orange shirt,color,1
p233,M,25,English,23,1,scissors,item,a green shirt,color,1
p233,M,25,English,24,0,lollipops,item,2 lolipops,noun,0
p233,M,25,English,25,2,cakes,nothing,a purple shirt,color,1
p233,M,25,English,26,3,fish,item,a light blue shirt,color,1
p233,M,25,English,27,2,umbrellas,item,a red shirt,color,1
p233,M,25,English,28,2,pencils,nothing,a red shirt,color,1
