"","X","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"5625",6378,341,"M",35,"English",10,0,"bows",FALSE,1,1544,"positive","nothing"
"5626",6379,341,"M",35,"English",11,1,"presents",FALSE,1,905,"positive","nothing"
"5627",638,502,"M",25,"English",30,0,"phones",TRUE,1,1627,"negative","nothing"
"5628",6380,341,"M",35,"English",12,3,"guitars",TRUE,1,905,"negative","nothing"
"5629",6381,341,"M",35,"English",13,0,"daisies",TRUE,1,936,"negative","nothing"
"5630",6382,341,"M",35,"English",14,3,"fish",FALSE,1,827,"negative","item"
"5631",6383,341,"M",35,"English",15,2,"pencils",FALSE,1,1903,"positive","nothing"
"5632",6384,341,"M",35,"English",16,2,"cookies",FALSE,1,998,"negative","item"
"5633",6385,341,"M",35,"English",17,2,"lollipops",TRUE,1,1014,"positive","item"
"5634",6386,341,"M",35,"English",18,0,"dogs",TRUE,1,624,"positive","item"
"5635",6387,341,"M",35,"English",19,0,"bananas",TRUE,0,1435,"negative","item"
"5636",6388,341,"M",35,"English",20,2,"keys",TRUE,1,593,"negative","nothing"
"5637",6389,341,"M",35,"English",21,3,"apples",FALSE,1,1029,"negative","item"
"5638",639,502,"M",25,"English",31,1,"ice cream cones",FALSE,1,1159,"negative","item"
"5639",6390,341,"M",35,"English",22,0,"rainboots",FALSE,1,1794,"positive","nothing"
"5640",6391,341,"M",35,"English",23,3,"umbrellas",FALSE,1,1047,"positive","nothing"
"5641",6392,341,"M",35,"English",24,3,"carrots",FALSE,1,1654,"positive","nothing"
"5642",6393,341,"M",35,"English",25,0,"scissors",TRUE,1,1451,"negative","nothing"
"5643",6394,341,"M",35,"English",26,0,"cars",TRUE,1,796,"positive","item"
"5644",6395,341,"M",35,"English",27,1,"plants",FALSE,1,795,"negative","item"
"5645",6396,341,"M",35,"English",28,2,"flowers",TRUE,1,702,"positive","item"
"5646",6397,341,"M",35,"English",29,2,"donuts",TRUE,1,1419,"negative","nothing"
"5647",6398,341,"M",35,"English",30,3,"forks",TRUE,1,1092,"positive","item"
"5648",6399,341,"M",35,"English",31,2,"cakes",FALSE,1,1279,"positive","nothing"
"5649",64,483,"F",45,"English",32,1,"ice cream cones",TRUE,1,928,"negative","nothing"
"5650",640,502,"M",25,"English",32,2,"cats",TRUE,1,715,"negative","nothing"
"5651",6400,341,"M",35,"English",32,1,"crayons",FALSE,1,1672,"negative","item"
"5652",641,99,"M",55,"English",1,3,"donuts",FALSE,1,1152,"positive","nothing"
"5653",642,99,"M",55,"English",2,1,"forks",FALSE,1,1152,"positive","nothing"
"5654",643,99,"M",55,"English",3,2,"daisies",FALSE,1,937,"positive","nothing"
"5655",644,99,"M",55,"English",4,1,"pencils",TRUE,1,1094,"negative","nothing"
"5656",645,99,"M",55,"English",5,1,"cookies",FALSE,0,935,"positive","item"
"5657",646,99,"M",55,"English",6,1,"cats",TRUE,1,1453,"negative","nothing"
"5658",647,99,"M",55,"English",7,1,"phones",FALSE,1,1149,"negative","item"
"5659",648,99,"M",55,"English",8,0,"kites",FALSE,1,1072,"negative","item"
"5660",649,99,"M",55,"English",9,3,"bananas",TRUE,1,1036,"negative","nothing"
"5661",65,89,"M",66,"English",1,3,"ice cream cones",TRUE,1,2573,"positive","item"
"5662",650,99,"M",55,"English",10,2,"shovels",TRUE,1,1465,"negative","nothing"
"5663",651,99,"M",55,"English",11,3,"crayons",FALSE,1,946,"positive","nothing"
"5664",652,99,"M",55,"English",12,3,"plants",TRUE,1,984,"positive","item"
"5665",653,99,"M",55,"English",13,0,"purses",TRUE,1,1285,"negative","nothing"
"5666",654,99,"M",55,"English",14,0,"umbrellas",FALSE,1,1105,"positive","nothing"
"5667",655,99,"M",55,"English",15,3,"scissors",FALSE,1,1296,"negative","item"
"5668",656,99,"M",55,"English",16,2,"keys",TRUE,1,869,"positive","item"
"5669",657,99,"M",55,"English",17,0,"lollipops",TRUE,1,957,"positive","item"
"5670",658,99,"M",55,"English",18,2,"cars",TRUE,1,608,"positive","item"
"5671",659,99,"M",55,"English",19,0,"flowers",FALSE,1,1338,"positive","nothing"
"5672",66,89,"M",66,"English",2,0,"carrots",FALSE,1,2326,"positive","nothing"
"5673",660,99,"M",55,"English",20,2,"carrots",FALSE,1,1377,"negative","item"
"5674",661,99,"M",55,"English",21,3,"balloons",FALSE,1,1195,"negative","item"
"5675",662,99,"M",55,"English",22,2,"guitars",FALSE,1,1476,"positive","nothing"
"5676",663,99,"M",55,"English",23,0,"buckets",TRUE,1,1475,"positive","item"
"5677",664,99,"M",55,"English",24,1,"dogs",FALSE,1,1029,"positive","nothing"
"5678",665,99,"M",55,"English",25,3,"fish",TRUE,1,1479,"negative","nothing"
"5679",666,99,"M",55,"English",26,3,"apples",TRUE,1,2290,"positive","item"
"5680",667,99,"M",55,"English",27,1,"ice cream cones",FALSE,1,1387,"negative","item"
"5681",668,99,"M",55,"English",28,0,"mittens",FALSE,1,1081,"negative","item"
"5682",669,99,"M",55,"English",29,2,"cakes",TRUE,1,1339,"negative","nothing"
"5683",67,89,"M",66,"English",3,2,"pencils",TRUE,1,1314,"negative","nothing"
"5684",670,99,"M",55,"English",30,2,"rainboots",FALSE,1,1668,"negative","item"
"5685",671,99,"M",55,"English",31,0,"presents",TRUE,1,1317,"negative","nothing"
"5686",672,99,"M",55,"English",32,1,"bows",TRUE,1,1231,"positive","item"
"5687",68,89,"M",66,"English",4,1,"flowers",FALSE,1,1831,"positive","nothing"
"5688",69,89,"M",66,"English",5,1,"crayons",TRUE,1,1530,"positive","item"
"5689",7,279,"M",35,"English",7,3,"fish",FALSE,1,602,"negative","item"
"5690",70,89,"M",66,"English",6,0,"bananas",TRUE,1,1452,"negative","nothing"
"5691",705,380,"F",45,"english",1,1,"scissors",TRUE,1,1314,"negative","nothing"
"5692",706,380,"F",45,"english",2,1,"balloons",FALSE,1,954,"positive","nothing"
"5693",707,380,"F",45,"english",3,2,"dogs",FALSE,1,953,"positive","nothing"
"5694",708,380,"F",45,"english",4,0,"kites",FALSE,1,1319,"positive","nothing"
"5695",709,380,"F",45,"english",5,1,"fish",FALSE,1,1132,"negative","item"
"5696",71,89,"M",66,"English",7,2,"bows",FALSE,1,1620,"negative","item"
"5697",710,380,"F",45,"english",6,2,"lollipops",FALSE,1,914,"negative","item"
"5698",711,380,"F",45,"english",7,3,"bows",FALSE,1,1206,"positive","nothing"
"5699",712,380,"F",45,"english",8,1,"guitars",TRUE,1,1190,"negative","nothing"
"5700",713,380,"F",45,"english",9,0,"purses",TRUE,1,1078,"negative","nothing"
"5701",714,380,"F",45,"english",10,2,"daisies",TRUE,1,1291,"negative","nothing"
"5702",715,380,"F",45,"english",11,0,"donuts",TRUE,1,1720,"negative","nothing"
"5703",716,380,"F",45,"english",12,0,"rainboots",TRUE,1,1183,"positive","item"
"5704",717,380,"F",45,"english",13,2,"bananas",TRUE,1,899,"positive","item"
"5705",718,380,"F",45,"english",14,1,"cookies",TRUE,1,1009,"positive","item"
"5706",719,380,"F",45,"english",15,2,"cars",TRUE,1,827,"negative","nothing"
"5707",72,89,"M",66,"English",8,1,"keys",FALSE,1,940,"negative","item"
"5708",720,380,"F",45,"english",16,0,"keys",FALSE,1,1068,"negative","item"
"5709",721,380,"F",45,"english",17,3,"shovels",TRUE,1,732,"negative","nothing"
"5710",722,380,"F",45,"english",18,3,"flowers",TRUE,1,1510,"positive","item"
"5711",723,380,"F",45,"english",19,0,"buckets",TRUE,1,629,"positive","item"
"5712",724,380,"F",45,"english",20,3,"forks",TRUE,1,610,"positive","item"
"5713",725,380,"F",45,"english",21,0,"ice cream cones",FALSE,1,1170,"positive","nothing"
"5714",726,380,"F",45,"english",22,3,"apples",FALSE,1,1437,"negative","item"
"5715",727,380,"F",45,"english",23,2,"umbrellas",TRUE,1,2770,"positive","item"
"5716",728,380,"F",45,"english",24,3,"cats",TRUE,1,883,"negative","nothing"
"5717",729,380,"F",45,"english",25,0,"carrots",FALSE,1,1018,"negative","item"
"5718",73,89,"M",66,"English",9,2,"fish",FALSE,0,1042,"negative","nothing"
"5719",730,380,"F",45,"english",26,1,"crayons",FALSE,1,1108,"negative","item"
"5720",731,380,"F",45,"english",27,3,"plants",FALSE,1,826,"negative","item"
"5721",732,380,"F",45,"english",28,3,"cakes",FALSE,1,1030,"positive","nothing"
"5722",733,380,"F",45,"english",29,2,"pencils",FALSE,1,977,"positive","nothing"
"5723",734,380,"F",45,"english",30,1,"phones",FALSE,1,887,"positive","nothing"
"5724",735,380,"F",45,"english",31,1,"mittens",TRUE,1,822,"positive","item"
"5725",736,380,"F",45,"english",32,2,"presents",FALSE,1,989,"negative","item"
"5726",737,501,"F",25,"English",1,2,"balloons",FALSE,1,1104,"negative","item"
"5727",738,501,"F",25,"English",2,2,"rainboots",TRUE,1,1079,"positive","item"
"5728",739,501,"F",25,"English",3,1,"pencils",FALSE,1,822,"positive","nothing"
"5729",74,89,"M",66,"English",10,2,"rainboots",FALSE,1,1759,"positive","nothing"
"5730",740,501,"F",25,"English",4,0,"cars",FALSE,1,1563,"positive","nothing"
"5731",741,501,"F",25,"English",5,1,"cats",TRUE,1,783,"positive","item"
"5732",742,501,"F",25,"English",6,0,"shovels",FALSE,1,985,"positive","nothing"
"5733",743,501,"F",25,"English",7,3,"fish",FALSE,1,856,"negative","item"
"5734",744,501,"F",25,"English",8,0,"bows",TRUE,1,609,"positive","item"
"5735",745,501,"F",25,"English",9,3,"forks",FALSE,1,908,"negative","item"
"5736",746,501,"F",25,"English",10,1,"lollipops",FALSE,1,774,"negative","item"
"5737",747,501,"F",25,"English",11,1,"cookies",TRUE,0,1302,"positive","nothing"
"5738",748,501,"F",25,"English",12,0,"crayons",TRUE,1,940,"positive","item"
"5739",749,501,"F",25,"English",13,0,"scissors",FALSE,1,1031,"negative","item"
"5740",75,89,"M",66,"English",11,0,"phones",TRUE,1,3892,"negative","nothing"
"5741",750,501,"F",25,"English",14,2,"keys",TRUE,1,1297,"negative","nothing"
"5742",751,501,"F",25,"English",15,0,"daisies",TRUE,1,1272,"negative","nothing"
"5743",752,501,"F",25,"English",16,3,"dogs",TRUE,1,772,"positive","item"
"5744",753,501,"F",25,"English",17,2,"flowers",TRUE,0,772,"positive","nothing"
"5745",754,501,"F",25,"English",18,1,"donuts",TRUE,1,1003,"negative","nothing"
"5746",755,501,"F",25,"English",19,3,"phones",TRUE,1,1265,"negative","nothing"
"5747",756,501,"F",25,"English",20,2,"guitars",TRUE,1,517,"positive","item"
"5748",757,501,"F",25,"English",21,2,"cakes",TRUE,1,985,"negative","nothing"
"5749",758,501,"F",25,"English",22,1,"kites",TRUE,1,652,"positive","item"
"5750",759,501,"F",25,"English",23,2,"presents",FALSE,1,1304,"positive","nothing"
"5751",76,89,"M",66,"English",12,1,"plants",FALSE,1,2832,"positive","nothing"
"5752",760,501,"F",25,"English",24,3,"umbrellas",FALSE,1,1377,"positive","nothing"
"5753",761,501,"F",25,"English",25,3,"purses",TRUE,1,1186,"negative","nothing"
"5754",762,501,"F",25,"English",26,0,"ice cream cones",TRUE,1,986,"negative","nothing"
"5755",763,501,"F",25,"English",27,3,"mittens",FALSE,1,798,"positive","nothing"
"5756",764,501,"F",25,"English",28,3,"apples",TRUE,1,559,"positive","item"
"5757",765,501,"F",25,"English",29,0,"bananas",FALSE,1,636,"negative","item"
"5758",766,501,"F",25,"English",30,1,"carrots",TRUE,1,1041,"negative","nothing"
"5759",767,501,"F",25,"English",31,1,"plants",FALSE,1,1917,"negative","item"
"5760",768,501,"F",25,"English",32,2,"buckets",FALSE,1,1493,"negative","item"
"5761",769,451,"M",35,"English",1,1,"scissors",TRUE,0,876,"positive","nothing"
"5762",77,89,"M",66,"English",13,0,"scissors",TRUE,1,1209,"positive","item"
"5763",770,451,"M",35,"English",2,0,"apples",TRUE,0,953,"negative","item"
"5764",771,451,"M",35,"English",3,3,"kites",TRUE,1,2564,"positive","item"
"5765",772,451,"M",35,"English",4,1,"plants",FALSE,1,1750,"negative","item"
"5766",773,451,"M",35,"English",5,2,"cars",TRUE,1,1516,"negative","nothing"
"5767",774,451,"M",35,"English",6,3,"shovels",TRUE,1,1370,"negative","nothing"
"5768",775,451,"M",35,"English",7,2,"lollipops",TRUE,1,1116,"negative","nothing"
"5769",776,451,"M",35,"English",8,1,"forks",TRUE,1,1642,"positive","item"
"5770",777,451,"M",35,"English",9,1,"guitars",TRUE,1,766,"positive","item"
"5771",778,451,"M",35,"English",10,3,"ice cream cones",FALSE,1,1640,"positive","nothing"
"5772",779,451,"M",35,"English",11,0,"flowers",TRUE,1,2440,"negative","nothing"
"5773",78,89,"M",66,"English",14,2,"donuts",FALSE,1,1892,"negative","item"
"5774",780,451,"M",35,"English",12,3,"cats",FALSE,1,1094,"positive","nothing"
"5775",781,451,"M",35,"English",13,3,"keys",FALSE,1,923,"negative","item"
"5776",782,451,"M",35,"English",14,3,"cookies",TRUE,1,1124,"negative","nothing"
"5777",783,451,"M",35,"English",15,2,"balloons",FALSE,1,831,"negative","item"
"5778",784,451,"M",35,"English",16,1,"presents",FALSE,1,1063,"negative","item"
"5779",785,451,"M",35,"English",17,1,"cakes",FALSE,1,1063,"positive","nothing"
"5780",786,451,"M",35,"English",18,3,"carrots",FALSE,1,1234,"negative","item"
"5781",787,451,"M",35,"English",19,1,"purses",TRUE,1,1876,"negative","nothing"
"5782",788,451,"M",35,"English",20,0,"rainboots",TRUE,1,1046,"positive","item"
"5783",789,451,"M",35,"English",21,2,"crayons",TRUE,1,1032,"positive","item"
"5784",79,89,"M",66,"English",15,3,"forks",FALSE,1,1383,"negative","item"
"5785",790,451,"M",35,"English",22,0,"phones",TRUE,1,2454,"negative","nothing"
"5786",791,451,"M",35,"English",23,0,"buckets",FALSE,1,813,"negative","item"
"5787",792,451,"M",35,"English",24,2,"fish",FALSE,1,1047,"negative","item"
"5788",793,451,"M",35,"English",25,0,"bows",TRUE,1,845,"positive","item"
"5789",794,451,"M",35,"English",26,2,"donuts",FALSE,1,1124,"positive","nothing"
"5790",795,451,"M",35,"English",27,1,"umbrellas",TRUE,1,1268,"negative","nothing"
"5791",796,451,"M",35,"English",28,0,"mittens",FALSE,1,1303,"positive","nothing"
"5792",797,451,"M",35,"English",29,2,"daisies",TRUE,1,978,"positive","item"
"5793",798,451,"M",35,"English",30,2,"dogs",FALSE,1,1064,"positive","nothing"
"5794",799,451,"M",35,"English",31,3,"pencils",TRUE,1,600,"positive","item"
"5795",8,279,"M",35,"English",8,1,"ice cream cones",FALSE,1,1075,"negative","item"
"5796",80,89,"M",66,"English",16,3,"presents",FALSE,1,1767,"negative","item"
"5797",800,451,"M",35,"English",32,0,"bananas",FALSE,1,1109,"positive","nothing"
"5798",801,343,"M",35,"English",1,0,"crayons",FALSE,1,1048,"negative","item"
"5799",802,343,"M",35,"English",2,0,"mittens",FALSE,1,1110,"negative","item"
"5800",803,343,"M",35,"English",3,2,"carrots",FALSE,1,1254,"negative","item"
"5801",804,343,"M",35,"English",4,0,"plants",FALSE,1,1783,"positive","nothing"
"5802",805,343,"M",35,"English",5,1,"cats",TRUE,1,1304,"positive","item"
"5803",806,343,"M",35,"English",6,1,"ice cream cones",TRUE,1,2092,"negative","nothing"
"5804",807,343,"M",35,"English",7,2,"phones",TRUE,1,1799,"negative","nothing"
"5805",808,343,"M",35,"English",8,3,"pencils",TRUE,1,1381,"negative","nothing"
"5806",809,343,"M",35,"English",9,0,"apples",TRUE,1,1323,"positive","item"
"5807",81,89,"M",66,"English",17,3,"daisies",TRUE,1,971,"negative","nothing"
"5808",810,343,"M",35,"English",10,2,"dogs",TRUE,1,1136,"negative","nothing"
"5809",811,343,"M",35,"English",11,3,"kites",TRUE,1,1097,"negative","nothing"
"5810",812,343,"M",35,"English",12,0,"keys",FALSE,1,1955,"positive","nothing"
"5811",813,343,"M",35,"English",13,1,"cakes",TRUE,1,1192,"positive","item"
"5812",814,343,"M",35,"English",14,3,"bows",TRUE,1,1316,"positive","item"
"5813",815,343,"M",35,"English",15,3,"forks",FALSE,1,1586,"positive","nothing"
"5814",816,343,"M",35,"English",16,2,"purses",FALSE,1,948,"negative","item"
"5815",817,343,"M",35,"English",17,1,"cars",FALSE,1,1535,"positive","nothing"
"5816",818,343,"M",35,"English",18,2,"cookies",FALSE,1,1422,"positive","nothing"
"5817",819,343,"M",35,"English",19,0,"rainboots",TRUE,1,1414,"negative","nothing"
"5818",82,89,"M",66,"English",18,1,"cookies",FALSE,1,1171,"negative","item"
"5819",820,343,"M",35,"English",20,3,"fish",FALSE,1,976,"negative","item"
"5820",821,343,"M",35,"English",21,0,"daisies",TRUE,1,1312,"negative","nothing"
"5821",822,343,"M",35,"English",22,1,"scissors",FALSE,1,1865,"positive","nothing"
"5822",823,343,"M",35,"English",23,2,"guitars",FALSE,1,1389,"positive","nothing"
"5823",824,343,"M",35,"English",24,3,"donuts",FALSE,1,1157,"positive","nothing"
"5824",825,343,"M",35,"English",25,1,"shovels",TRUE,1,1192,"negative","nothing"
"5825",826,343,"M",35,"English",26,3,"bananas",TRUE,1,1726,"positive","item"
"5826",827,343,"M",35,"English",27,1,"buckets",FALSE,1,1118,"negative","item"
"5827",828,343,"M",35,"English",28,2,"presents",TRUE,1,2652,"positive","item"
"5828",829,343,"M",35,"English",29,2,"balloons",TRUE,1,1283,"positive","item"
"5829",83,89,"M",66,"English",19,3,"kites",FALSE,1,1375,"positive","nothing"
"5830",830,343,"M",35,"English",30,0,"flowers",TRUE,1,1483,"positive","item"
"5831",831,343,"M",35,"English",31,1,"umbrellas",FALSE,1,1922,"negative","item"
"5832",832,343,"M",35,"English",32,3,"lollipops",FALSE,1,1411,"negative","item"
"5833",833,304,"M",25,"English",1,2,"cookies",TRUE,1,899,"negative","nothing"
"5834",834,304,"M",25,"English",2,1,"flowers",TRUE,1,655,"positive","item"
"5835",835,304,"M",25,"English",3,2,"phones",TRUE,1,504,"positive","item"
"5836",836,304,"M",25,"English",4,0,"fish",FALSE,1,529,"positive","nothing"
"5837",837,304,"M",25,"English",5,2,"dogs",FALSE,1,453,"negative","item"
"5838",838,304,"M",25,"English",6,2,"scissors",TRUE,1,541,"positive","item"
"5839",839,304,"M",25,"English",7,2,"rainboots",TRUE,1,621,"negative","nothing"
"5840",84,89,"M",66,"English",20,2,"buckets",TRUE,1,1063,"positive","item"
"5841",840,304,"M",25,"English",8,0,"cats",TRUE,1,1416,"negative","nothing"
"5842",841,304,"M",25,"English",9,3,"shovels",TRUE,1,707,"positive","item"
"5843",842,304,"M",25,"English",10,0,"donuts",TRUE,1,466,"positive","item"
"5844",843,304,"M",25,"English",11,0,"mittens",FALSE,0,479,"negative","nothing"
"5845",844,304,"M",25,"English",12,3,"keys",TRUE,0,641,"positive","nothing"
"5846",845,304,"M",25,"English",13,2,"presents",FALSE,1,452,"positive","nothing"
"5847",846,304,"M",25,"English",14,1,"daisies",FALSE,1,545,"positive","nothing"
"5848",847,304,"M",25,"English",15,1,"crayons",FALSE,1,620,"negative","item"
"5849",848,304,"M",25,"English",16,3,"forks",TRUE,1,1414,"negative","nothing"
"5850",849,304,"M",25,"English",17,2,"ice cream cones",TRUE,0,708,"positive","nothing"
"5851",85,89,"M",66,"English",21,1,"guitars",TRUE,1,1583,"negative","nothing"
"5852",850,304,"M",25,"English",18,1,"kites",TRUE,1,924,"negative","nothing"
"5853",851,304,"M",25,"English",19,3,"cakes",FALSE,1,605,"negative","item"
"5854",852,304,"M",25,"English",20,3,"balloons",TRUE,1,598,"positive","item"
"5855",853,304,"M",25,"English",21,1,"apples",TRUE,1,511,"positive","item"
"5856",854,304,"M",25,"English",22,0,"umbrellas",FALSE,1,465,"negative","item"
"5857",855,304,"M",25,"English",23,2,"buckets",FALSE,1,1190,"negative","item"
"5858",856,304,"M",25,"English",24,1,"pencils",FALSE,1,398,"positive","nothing"
"5859",857,304,"M",25,"English",25,1,"cars",TRUE,1,818,"negative","nothing"
"5860",858,304,"M",25,"English",26,3,"lollipops",FALSE,1,396,"negative","item"
"5861",859,304,"M",25,"English",27,0,"carrots",FALSE,1,550,"negative","item"
"5862",86,89,"M",66,"English",22,3,"dogs",TRUE,1,2249,"negative","nothing"
"5863",860,304,"M",25,"English",28,3,"guitars",TRUE,1,1243,"negative","nothing"
"5864",861,304,"M",25,"English",29,1,"plants",FALSE,1,1111,"negative","item"
"5865",862,304,"M",25,"English",30,0,"purses",FALSE,1,907,"positive","nothing"
"5866",863,304,"M",25,"English",31,3,"bows",TRUE,0,621,"positive","nothing"
"5867",864,304,"M",25,"English",32,0,"bananas",TRUE,1,644,"positive","item"
"5868",865,486,"F",55,"ENGLISH",1,0,"bows",FALSE,1,2457,"negative","item"
"5869",866,486,"F",55,"ENGLISH",2,1,"buckets",TRUE,1,1574,"positive","item"
"5870",867,486,"F",55,"ENGLISH",3,0,"guitars",FALSE,1,1191,"negative","item"
"5871",868,486,"F",55,"ENGLISH",4,3,"cats",TRUE,1,2176,"positive","item"
"5872",869,486,"F",55,"ENGLISH",5,2,"fish",FALSE,1,1245,"positive","nothing"
"5873",87,89,"M",66,"English",23,1,"balloons",TRUE,1,1505,"negative","nothing"
"5874",870,486,"F",55,"ENGLISH",6,1,"phones",TRUE,0,902,"negative","item"
"5875",871,486,"F",55,"ENGLISH",7,0,"carrots",FALSE,1,7479,"positive","nothing"
"5876",872,486,"F",55,"ENGLISH",8,1,"pencils",TRUE,1,1188,"positive","item"
"5877",873,486,"F",55,"ENGLISH",9,0,"scissors",TRUE,1,2319,"negative","nothing"
"5878",874,486,"F",55,"ENGLISH",10,1,"cars",TRUE,1,1110,"negative","nothing"
"5879",875,486,"F",55,"ENGLISH",11,2,"rainboots",FALSE,1,1238,"negative","item"
"5880",876,486,"F",55,"ENGLISH",12,2,"daisies",TRUE,1,2518,"positive","item"
"5881",877,486,"F",55,"ENGLISH",13,3,"cakes",TRUE,1,1148,"positive","item"
"5882",878,486,"F",55,"ENGLISH",14,3,"plants",FALSE,1,1327,"positive","nothing"
